person_id,count,name
242136,1,Isaac Rentz
142149,1,Shree Narayan Singh
230017,1,Adam Leon
92711,1,S.J. Clarkson
751130,1,Wynn Padula
314228,1,Joshua Izenberg
117760,1,Jeannie Gaffigan
158330,1,Bradley Walsh
612891,1,Jimmy Henderson
302644,1,Antonio Morabito
20359,1,Madeleine Sami
20356,1,Jackie van Beek
122255,1,Craig Johnson
31706,1,Mamoru Hosoda
67560,1,Sophie Sartain
67559,1,Roberta Grossman
1244369,1,Jesse Lickman
348239,1,Ísold Uggadóttir
26955,1,Ritesh Batra
69510,1,Jon Alpert
142616,1,R. Balki
618303,1,Samu Fuentes
194521,1,Daniel Lucchesi
645107,1,Jang Hang-jun
200498,1,Ross Venokur
111766,1,Stephen Kijak
682828,1,Daniel Kaufman
867490,1,Todd Biermann
111131,1,Zoe Berriatúa
250719,1,Bert Marcus
5640,1,Jeff Garlin
1591451,1,Kim Yun Cheol
18074,1,Jared Stern
200331,1,Scott Christian Sava
179593,1,Jaime Maestro
1434128,1,Adam Franklin
20352,1,Taika Waititi
23082,1,Rick Famuyiwa
65529,1,Evgeny Afineevsky
80268,1,Simon Curtis
3863,1,Ilya Naishuller
25236,1,Alejandro Monteverde
194369,1,Keiichi Sato
285088,1,Trikoti
1527621,1,Arab Nasser
254864,1,Tarzan Nasser
112620,1,Gurmmeet Singh
1966741,1,Park Hong-kyun
238033,1,Raditya Dika
68192,1,Michael Barnett
1012500,1,Alan Hicks
21715,1,Rashida Jones
99602,1,Ahn Pan-seok
667683,1,Grant S. Johnson
667682,1,Ippsie Jones
124780,1,Michael Larnell
175889,1,Thom Zimny
1272755,1,Tien Jen Huang
51296,1,Alex Zamm
48467,1,Genevieve Nnaji
847103,1,Yasuto Nishikata
280791,1,Tien-Lun Yeh
33551,1,James Marsh
533572,1,Jim Gable
598592,1,Tony Bancroft
20504,1,Álvaro Longoria
1034892,1,Samer Al Barkawi
59140,1,Yann Gozlan
719271,1,Fazila Allana
31286,1,Barbra Streisand
316421,1,Ben Shelton
725824,1,Umut Aral
145225,1,Laurent Bouzereau
320080,1,David France
50647,1,Kim Joon-Sung
9816,1,Andy Fickman
14700,1,Sonny Mallhi
428272,1,Anthony Abrams
428273,1,Adam Larson Broder
418630,1,Alessio Cremonini
8396,1,Jeffrey Nachmanoff
21220,1,Judah Friedlander
247764,1,Liz Plonka
1533901,1,John Karabelas
1641581,1,Kemi Adetiba
334947,1,Sam Voutas
80458,1,Christopher Jenkins
979771,1,Guillermo de Oliveira
914643,1,Prasobh VIjayan
244896,1,Jason Sussberg
674733,1,David Alvarado
258653,1,Vinod Kapri
50689,1,Fred Cavayé
13238,1,Pat Healy
1452769,1,Lee Seung-Won
903483,1,Akira Uchikata
903490,1,Yûsuke Koroyasu
3217,1,Vanessa Roth
48089,1,Barbara Kopple
232483,1,Sara Dosa
2473,1,Damien Chazelle
14982,1,Shane Black
37777,1,Lee Toland Krieger
1168,1,David Robert Mitchell
96009,1,Tom Ford
24104,1,Felix van Groeningen
183024,1,Garth Davis
5159,1,Genndy Tartakovsky
56492,1,Afonso Poyart
7883,1,Michael Mann
186613,1,Frasco Mortiz
311676,1,Mrigdeep Singh Lamba
236771,1,Srinivas Avasarala
242351,1,Kim A. Snyder
8117,1,Mike Birbiglia
184310,1,Shivam Nair
107958,1,Ana Lily Amirpour
822934,1,Harry Chaskin
1236673,1,Yeo Siew Hua
246150,1,Jessica Yu
51481,1,Rob Meyer
4239,1,Alfonso Cuarón
101314,1,Alexandre Avancini
64912,1,René Liu
111112,1,Joshua Zeman
98276,1,Borja Cobeaga
74008,1,Macon Blair
58003,1,Madeleine Gavin
205669,1,Bryan Fogel
51561,1,Emmanuel Mouret
5108,1,Angelina Jolie
868222,1,Alberto Arnaut Estrada
285509,1,Marco Risi
365102,1,Catherine Bainbridge
54134,1,Sergio Barrejón
420765,1,John Hoffman
236109,1,Nanfu Wang
211592,1,Gonzalo Bendala
206781,1,Woo Min-ho
187813,1,Andreas Pichler
275137,1,Scott McAboy
145069,1,Monique Gardenberg
168302,1,Everardo González
457191,1,Tom Forrest
1073700,1,Kelly Loudenberg
49540,1,Curro Velázquez
1043148,1,Park Soo-zin
255004,1,Roberto Girault
802026,1,Derek Peck
9310,1,Andrew Niccol
233205,1,Ben Young
159574,1,Louis J. Horvitz
602920,1,Yance Ford
594210,1,Byun Hyuk
59080,1,Bong Joon-ho
200886,1,Bryn Evans
214768,1,Abby Epstein
25510,1,Tig Notaro
719270,1,Eric Abrams
200516,1,Julius Onah
340955,1,Johanna Demetrakas
26849,1,Peter Webber
66478,1,Devika Bhagat
186614,1,Dado C. Lumibao
157542,1,Srikanth Addala
132479,1,Jessica Habie
141808,1,Rajesh Ganguly
300012,1,Rani Massalha
244784,1,Smeep Kang
65978,1,David Dhawan
325603,1,Raphael Bob-Waksberg
76367,1,Will Lovelace
76368,1,Dylan Southern
303190,1,Erol Özlevi
294748,1,James Yukich
9898,1,Mike Newell
72611,1,Carlos Vermut
20643,1,Adam Wingard
593485,1,Aditya Sarpotdar
263338,1,Max Amini
27687,1,Asghar Farhadi
23978,1,George Nolfi
2668328,1,Frank W Chen
1731416,1,Zhong Qing
281119,1,Thiru
2607531,1,Siwakorn Bunsrang
352568,1,Jang Yoo-jung
831580,1,Prasanth Varma
193153,1,Kabir Bhatia
1002683,1,Aleksey German Jr.
75362,1,Shinsuke Sato
1002287,1,Duncan McMath
116560,1,Manuel Martín Cuenca
58496,1,C.J. Wallis
184779,1,Lennart Ruff
67506,1,Anthony Pierce
701017,1,Oleg Kuzovkov
1638311,1,Denis Chervyatsov
479908,1,Rinat Gazizov
2255828,1,Yoo Jungeol
163149,1,Vamsi Paidipally
162038,1,Gary Mak
104378,1,Josh Greenbaum
4624,1,Fisher Stevens
103808,1,Robert Nixon
28681,1,Eli Craig
46060,1,Kheiron
20859,1,David Mackenzie
340975,1,Pablo Giorgelli
31777,1,Colin Trevorrow
766743,1,Pedro Coutinho
29280,1,Isabelle Nanty
141593,1,Raj Babu
67981,1,Sam Cullman
158334,1,Federico Veiroj
105686,1,Christian Zübert
2107703,1,Jang Hyuk-jae
1103267,1,Jo Hyo-jin
263016,1,Hanno Olderdissen
1067344,1,Mo Wan-il
1081469,1,Hasan Aljaberi
761325,1,Ibrahim Bin Mohamed
24415,1,Niki Caro
165298,1,Ben Howling
165294,1,Yolanda Ramke
19654,1,Miguel Ángel Vivas
282452,1,Hugo Stuven Casasnovas
55145,1,Wyatt Cenac
52098,1,Warren P. Sonoda
68146,1,Katy Chevigny
225649,1,N. Linguswamy
67663,1,Greg Whiteley
325162,1,Andrew Wessels
299872,1,Anthony D'Souza
64965,1,J. Clay Tweel
37389,1,Greg Richardson
65273,1,Atlee
158456,1,David Farrier
33856,1,Rob Epstein
33857,1,Jeffrey Friedman
86007,1,Hèctor Hernández Vicens
2590373,1,Gerard McMurray
236774,1,Ali F. Mostafa
63657,1,Shreyas Talpade
923287,1,Gauravv K. Chawla
414941,1,Morgan Pehme
299028,1,Dylan Bank
656134,1,Daniel DiMauro
1819957,1,Mansore
147424,1,Kitarou Kousaka
986799,1,Andy Caballero
986798,1,Diego Corsini
68562,1,Eduardo Mendoza de Echave
189469,1,Amal Neerad
333785,1,Alethea Jones
44634,1,Liam O'Donnell
338789,1,Tinge Krishnan
56614,1,Cate Shortland
315591,1,Jean Bernard Marlin
1184912,1,Andrey Dzhunkovskiy
31915,1,Hatem Khraiche
26510,1,Joe Piscatella
120450,1,Martin Zandvliet
1858,1,Andy Serkis
288047,1,Matt Palmer
162324,1,Ian Samuels
42666,1,David Oelhoffen
1068221,1,Matthew Kay
24990,1,Joseph Ruben
617881,1,Mario Rouleau
115892,1,Tamara Jenkins
96142,1,Stephanie Laing
55831,1,Tommy O'Haver
194682,1,Jay Bulger
406078,1,Irek Dobrowolski
59161,1,Mamat Khalid
643401,1,Amin Dora
45681,1,Elaine Bogan
45682,1,John Sanford
297197,1,Tony Abulu
13656,1,Mike Fleiss
68281,1,David Sampliner
63255,1,Shoojit Sircar
75854,1,Fung Chih-chiang
45639,1,Brian Knappenberger
106751,1,José Manuel Cravioto
41586,1,Hiromasa Yonebayashi
352478,1,Akihiko Yamashita
255975,1,Suttasit Dechintaranarak
2324792,1,Richard Valverde
608264,1,Jo Hyun-tak
49447,1,Jim Hosking
827772,1,Yoo Byung-jae
660190,1,Mandla Dube
12340,1,Marti Noxon
668044,1,Oded Raz
233442,1,Fernando Lebrija
47971,1,Sean Olson
292612,1,Nattawut Poonpiriya
5565,1,Paul Greengrass
17130,1,David Wain
708045,1,Johnny Castuciano
365379,1,Roy Burdine
20099,1,Duncan Jones
202209,1,Paul Soriano
90713,1,Stephen S. Campanelli
17056,1,David Lynch
1723130,1,Joel Crawford
99552,1,Jonathan A. Rosenbaum
79780,1,David Slade
1268803,1,Cheta Chukwu
67823,1,Rohena Gera
64609,1,Nandita Das
977626,1,Kang Cheol-Woo
47130,1,Alice Rohrwacher
885266,1,Fulvio Iannucci
1147741,1,Roly Santos
7617,1,Anne Fletcher
812384,1,Blake Lemons
660626,1,Rareko
260063,1,Ishaya Bako
1966322,1,탕빈
42019,1,Niall Johnson
133061,1,Omung Kumar
19337,1,Rick Morales
82947,1,Cal Brunker
74173,1,Rajat Kapoor
68286,1,Luis Lopez
7140,1,Sergei Bodrov
814855,1,Lara Saba
1245111,1,Tesia Joy Walker
921132,1,Federico D'Alessandro
37665,1,Jessy Terrero
1176387,1,Ravneet Sippy Chadha
262525,1,Paul Urkijo Alijo
68833,1,Sriram Raghavan
232269,1,Onur Tukel
13242,1,Oren Uziel
301763,1,Lluís Segura
127406,1,Jakob Lass
10256,1,Philipp Kadelbach
10964,1,Lauren Miller
2359702,1,Jeon Woo-sung
2359501,1,Kim Shin-il
97732,1,Gupse Özay
640246,1,Raymie Muzquiz
92933,1,Jeremy Saulnier
69765,1,Robin Aubert
1072062,1,Ahmed Siddiqui
352170,1,Seren Yüce
798644,1,Sandi Tan
405145,1,Jon Olb
1103262,1,Shin Yong Hwi
858776,1,Lee Jong-jae
335846,1,Omri Givon
121539,1,Erhan Emre
885699,1,Sedat Kirtan
699932,1,Amar Kaushik
9156,1,Maz Jobrani
1327252,1,Daniel Goldhaber
917750,1,Rodrigo Toro Solovera
853124,1,Francisco Schultz
141462,1,Isao Yukisada
750761,1,Lucy Cohen
295125,1,Alexandre Espigares
15246,1,Orson Welles
948372,1,Pietro Scappini
282014,1,Rodrigo Salomón
329518,1,Fermin Muguruza
15137,1,Joe Lynch
798372,1,Albert Sharpe
116646,1,Rob Dipple
1104079,1,Kang Shin-hyo
241010,1,Boo Sung-Chul
61501,1,Simon J. Smith
9235,1,Eric Darnell
30200,1,Richard Laxton
97919,1,Baran bo Odar
351455,1,Roger Graef
239210,1,James Rogan
220272,1,Ildikó Enyedi
107255,1,Christoffer Boe
407095,1,Brandon Jones
58525,1,Koichi Sakamoto
429549,1,Juan Antin
637622,1,Noh Jong-chan
1111070,1,Cheng Feng
930112,1,Zhu Ruibin
31681,1,Chester Tam
281126,1,Ten Shimoyama
157045,1,Gerard Barrett
1363281,1,Florian Schnell
124153,1,Wayne Blair
1528461,1,Celia Catunda
1528460,1,Kiko Mistrorigo
1945747,1,Tariq Alkazim
869523,1,Lukas Dhont
1592173,1,Ilya Silaev
739206,1,Yan Shen
443476,1,Sean Foley
932877,1,Ahsan Rahim
589281,1,Peter Lepeniotis
8673,1,John Woo
13201,1,David Soren
82131,1,Luciano Vidigal
244323,1,Cavi Borges
39193,1,Alex Gibney
301018,1,Judy Kibinge
63726,1,Jeffrey Blitz
84016,1,Todd Strauss-Schulson
95472,1,Jonathan Teplitzky
243810,1,Kyzza Terrazas
613749,1,Ewan Keil
63816,1,Masaaki Yuasa
180878,1,Fernando Coimbra
318643,1,Patricia Ferreira
812339,1,Michał Tylka
124579,1,Aanand L. Rai
24495,1,Griffin Dunne
1355058,1,Tom Mallion
926451,1,Lin Kuan Hui
109500,1,David Sington
857381,1,Heather Walsh
140395,1,Éléonore Pourriat
6887,1,Jay Baruchel
43582,1,Charles Stone III
49427,1,E.L. Katz
64716,1,Kirby Dick
707122,1,Susan Walter
2330,1,Robert Smigel
303298,1,Sandro Halphen
178281,1,Chris Moukarbel
1715529,1,Liu Hai Bo
159115,1,Brandon Oldenburg
209573,1,Limbert Fabian
963348,1,Alon Zingman
35600,1,Joshua Michael Stern
24777,1,Lee Daniels
8212,1,Tim Burton
9369,1,Scott Frank
4216,1,Seth Rogen
6224,1,Evan Goldberg
103640,1,Joram Lürsen
1010155,1,Jacob Joice
246908,1,Jessica Dimmock
878122,1,Lucien Bourjeily
1972549,1,Lee Chang-min
1579954,1,Choi Seong-beom
741815,1,Jeremy Rush
418874,1,Mamoru Hoshi
85433,1,Noël Wells
945037,1,Chung Yeong-joon
283922,1,Carlos Armella
124577,1,Dhanush
1059940,1,Sree Harsha Konuganti
189657,1,Marco Petry
295857,1,Emily Hagins
157569,1,Dava Whisenant
210443,1,Toshio Lee
230981,1,Brent Bonacorso
730381,1,Thomas Astruc
184579,1,Joanna Lombardi
238625,1,Tharun Bhascker Dhaassyam
1965814,1,Jameel Buari
154549,1,Masato Hijikata
1015547,1,Shazia Ali Khan
272196,1,Norberto López Amado
630204,1,Kitty Green
346846,1,Benjamin Nolot
245303,1,Heidi Ewing
245304,1,Rachel Grady
20926,1,Wim Wenders
97723,1,Brillante Mendoza
1559871,1,Dorian Jespers
352737,1,Dallas Jenkins
313676,1,Carlo Padial
33169,1,Maya Forbes
386418,1,Anthony Byrne
119930,1,Michael Stephenson
233434,1,Shunsuke Tada
191320,1,Patryk Vega
93315,1,Alistair Legrand
1279608,1,Bodunrin Sasore
767864,1,Rakan Mayasi
1500,1,Gary Shore
9858,1,Michael Hoffman
12581,1,Stiles White
40322,1,Andrew Fleming
48311,1,John Erick Dowdle
28742,1,Shana Feste
1941,1,Jason Bateman
80713,1,Graham Annable
11707,1,Anthony Stacchi
104969,1,Craig Freimond
1635863,1,Daniel Joseph
325140,1,Nadine Khan
147056,1,K Raghavendra Rao
75906,1,Ramón Salazar
230033,1,Fernando Colomo
50628,1,Franck Ribière
589811,1,Sandy Johnson
132218,1,Sathyan Anthikad
127266,1,Fabrice Du Welz
47521,1,Karsten Kiilerich
73819,1,Richard Claus
278461,1,Álvaro Brechner
234463,1,Matheus Souza
395570,1,Joseduardo Giordano
291926,1,Gerardo Herrero Pereda
5525,1,Daryl Hannah
230796,1,Lenin Bharathi
2384771,1,Daniel Beard
2384750,1,Candy J. Beard
57313,1,Yang Woo-seok
127715,1,Eduardo Casanova
164040,1,Gastón Duprat
178560,1,Kanwal Sethi
699590,1,K. M. Sarjun
242651,1,Feroz
319247,1,Andrucha Waddington
1280387,1,Charlie Askew
2180135,1,Toyin Ibrahim Adekeye
71490,1,Ricardo de Montreuil
13214,1,Julio Medem
763902,1,Kiyoshi Yamamoto
392468,1,Teruo Noguchi
916780,1,Jeff Daniels
183595,1,Norihisa Hiranuma
775333,1,Michael Douglas
950685,1,Hari Nath
201024,1,Manoj Beedha
177534,1,Namron
129541,1,Cem Özüduru
849011,1,Can Emre
618321,1,Kim Byung-soo
48948,1,Katarina Launing
1990356,1,Laura Brownson
249457,1,Leena Yadav
839276,1,Zakariya Mohammed
748843,1,Digo Ricio
589316,1,Ludovic Bernard
70757,1,Xavier Gens
134424,1,Suseenthiran
270271,1,Jan-Eric Mack
201616,1,Vicente Villanueva
1171669,1,Mahmood Ali-Balogun
194314,1,Hala Lotfy
328376,1,Eliane Raheb
3669,1,Denis Villeneuve
4994,1,Marc Forster
76789,1,Morten Tyldum
41369,1,John Carney
1922,1,Robert Schwentke
16115,1,Paul King
760004,1,Takashi Otsuka
2455820,1,Lin Feng
57285,1,Janet Chun
166700,1,Min Doo-sik
308629,1,José F. Ortuño
308630,1,Laura Alvea
119706,1,Shadab Khan
1633576,1,Marco Moscoso
165847,1,Ram
66166,1,Pierre Greco
56568,1,Nancy Florence Savard
191665,1,Andy Luo
989188,1,Hajime Gonno
714546,1,Anita Barbosa
2459672,1,yoo samsam
356389,1,Kentaro Moriya
427259,1,Lorena Muñoz
2620880,1,Samit Kakkad
206543,1,Ranjit Jeyakodi
63574,1,Tanuja Chandra
167567,1,Shaz Bennett
231873,1,Mahmoud al Massad
989549,1,Lin He Long
1480131,1,Tatyana Ushenko
46731,1,Chan Hing-Kai
329023,1,Ahmed Samir Farag
340391,1,Susan Youssef
267345,1,Tolga Karaçelik
339029,1,Bapu
188939,1,Daniel Lindsay
36986,1,Wai Ka-fai
194892,1,Daniel Sloss
835112,1,Josh Wakely
1236871,1,Jadesola Osiberu
900357,1,Toka Mcbaror
247955,1,Andrés Felipe Orjuela
69606,1,Raya Martin
166665,1,Stefano Savona
169151,1,Paakhi A. Tyrewala
1602002,1,Odunlade Adekola
145776,1,Halder Gomes
1973649,1,Nur Imran Mithu
2377660,1,Bruno Herrera Manzo
941125,1,Jesse Handsher
957377,1,Phanindra Narsetti
278567,1,Masatoshi Yamaguchi
980145,1,Sofie Šustková
353219,1,Samir Soni
236971,1,Mohamed Khalifa
194558,1,Abhijeet Deshpande
161431,1,Müfit Can Saçıntı
328357,1,Mostofa Sarwar Farooki
923129,1,Mariana Tschudi
388487,1,Koto Nagata
2541390,1,Barbara Necek
14539,1,Brian Hanford
1469883,1,Aidana Topchubaeva
1160858,1,Sophie Olga de Jong
432946,1,Sytske Kok
4505,1,Guy Ritchie
644162,1,Mohamed Ali
187414,1,Navaniat Singh
191482,1,Mohamed Ben Attia
62785,1,Kunal Kohli
1367481,1,Diana Chao
1287360,1,Daniel Růžička
1951223,1,Achille Brice
317586,1,Robert Kirk
276600,1,Max Serio
890140,1,Gaurav Bavdankar
1596151,1,Tosin Coker
53853,1,Johannes Roberts
40571,1,Scott Moore
18192,1,Jon Lucas
1283388,1,Mark Lewis
325957,1,Jonathan Entwistle
1324096,1,William Mitchell
861259,1,Manish Saini
1232025,1,Toyin Abraham
1460462,1,Ameen Nayfeh
1913424,1,Leli Maki
946765,1,Mariano Baez
358838,1,Mercedes Cordova
633415,1,Shady Hanna
2490686,1,Okechukwu Oku
1014937,1,Moufida Fedhila
816436,1,Kanika Batra
195528,1,Jason Hehir
1172106,1,Galder Gaztelu-Urrutia
184686,1,Vishal Mahadkar
724828,1,Oleg Kuzovkov
68872,1,Rajesh Mapuskar
254308,1,Umesh Shukla
301559,1,Raj Kumar Gupta
1457574,1,Maeng Joo-gong
368990,1,David Lee Miller
74658,1,Icíar Bollaín
341775,1,Kiran Rao
4909,1,Sergio Pablos
1994331,1,Ben Thursby
32586,1,Aaron Moorhead
32585,1,Justin Benson
310548,1,Danishka Esterhazy
119435,1,Albert Solé
56099,1,Vince Gilligan
276011,1,Bas Devos
236590,1,Ian Bonhôte
280661,1,Frant Gwo
230293,1,Vaughn Stein
100733,1,Kristoffer Nyholm
164378,1,Josephine Decker
1426427,1,Gaspar Antillo
265962,1,Marc Meyers
83479,1,J.C. Chandor
56334,1,Drew T. Pierce
1127397,1,Brett Pierce
5634,1,Charlie Kaufman
635124,1,Yun Seong-sik
1655527,1,Park Soo-won
82859,1,Chris Butler
357930,1,Cosmo Segurson
93319,1,Joe Murray
191577,1,Kevin McManus
23216,1,Olivier Assayas
63464,1,Akarsh Khurana
1056091,1,Sho Miyake
315143,1,Nikhil Mahajan
1736595,1,Peter Fison
1853495,1,Jo Harvey
1463117,1,Hannah Hoare
342224,1,Ingrid Kvale
842610,1,Bill Markham
1853534,1,Alex Minton
1050822,1,Mateo Willis
14239,1,Kris Pearn
20389,1,Koji Morimoto
53996,1,Peter Ettedgui
594364,1,Christophe Wagner
69954,1,Derek Yee Tung-Sing
148129,1,Ted Emery
58217,1,Tatsuya Nagamine
239756,1,Nitesh Tiwari
188941,1,T.J. Martin
6447,1,Jaume Collet-Serra
1100212,1,Kang Chul Woo
648541,1,Remi Weekes
209870,1,Rebecca Harrell Tickell
288984,1,Joshua Tickell
54911,1,Alan Yang
88113,1,Travon Free
255554,1,Martin Desmond Roe
130050,1,Michael Scott
299475,1,Jarand Herdal
88513,1,Donick Cary
191578,1,Matthew McManus
1363391,1,Philippa Ehrlich
603796,1,James Reed
11146,1,Gavin Hood
83555,1,Kirsten Johnson
738431,1,LP
1133439,1,Yoo Jong-sun
123043,1,Cindy Chupack
172619,1,Tobi Baumann
104871,1,Chris Lilley
121492,1,Samuel Bodin
13853,1,Trish Sie
316884,1,Douglas Attal
741757,1,Masaru Matsumoto
1712824,1,Max Miller
15853,1,Lisa Azuelos
322478,1,Obi Emelonye
317022,1,Susan Lacy
104668,1,Puri Jagannadh
64531,1,Prabhu Deva
212146,1,Laura Mañá
360711,1,Hawa Essuman
1770076,1,Kanishk Varma
11209,1,Cláudio Torres
1554512,1,Cooper Karl
589304,1,Brad Anderson
59291,1,Jamie Babbit
324377,1,Otilia Portillo Padua
34770,1,Beyoncé
841435,1,Travis Scott
831119,1,White Trash Tyler
1658946,1,Måns Mårlind
7893,1,Dave Franco
25884,1,Greg Pritikin
2343215,1,Will Becher
1155537,1,Richard Phelan
297807,1,Lana Wilson
23221,1,Vincenzo Natali
5007,1,Lance Hool
288141,1,Alex Burunova
589737,1,Kim Cheol-kyu
256210,1,Albert Shin
4674,1,John Leguizamo
20391,1,Michael Arias
414373,1,Junpei Mizusaki
139962,1,Wouter Bouvijn
5306,1,David Dobkin
2111128,1,Kim ki ho
1132571,1,Sachin Yardi
140312,1,Carles Torras
40154,1,Robert Kenner
361464,1,Taki Oldham
22600,1,Jon Amiel
144332,1,Matthew Hastings
2023366,1,Norma Bailey
189429,1,Esmir Filho
187537,1,Juliana Rojas
1086922,1,Jeremiah Jones
22721,1,Lydia Dean Pilcher
69492,1,Atul Sabharwal
1282914,1,Matthew Killip
336641,1,Alex Stapleton
939796,1,Dallas Jackson
127297,1,Matt Eskandari
88834,1,David Pablos
1134094,1,Grant Sputore
171167,1,Xavier Durringer
605280,1,Felix Binder
1086864,1,So Man-Chung
73757,1,Chris Robinson
43202,1,Jeff Chan
254359,1,Chaitanya Tamhane
168956,1,You Sun-dong
66506,1,Majid Al Ansari
47097,1,Reginald Hudlin
18865,1,Fernando Meirelles
1753274,1,Jesús Torres Torres
35712,1,Olivier Marchal
128280,1,Junichi Sato
1844535,1,Tomotaka Shibayama
1989175,1,지뢰
1962929,1,김신영
64197,1,Alice Wu
750065,1,Sandeep Reddy Vanga
119781,1,Vicky Wight
1164424,1,Tim Noonan
2110973,1,Lee jun woo
2111106,1,Yang jin hee
412172,1,Jhonen Vasquez
812300,1,Jenny Goldberg
1222965,1,Jake Wyatt
51818,1,Sam Hargrave
809169,1,Lee Chung-hyun
156978,1,Giancarlo Sanchez
279492,1,Michiel ten Horn
895435,1,Vandana Kataria
1684744,1,Amir Ramses
14152,1,Christopher Miller
14151,1,Phil Lord
859215,1,Hiroshi Koujina
4297,1,Tom Hooper
3447,1,Gore Verbinski
69088,1,Joshua Rous
13763,1,Oliver Stone
14163,1,Asger Leth
67149,1,Habib Faisal
171655,1,Chandra Sekhar Yeleti
20418,1,John Whitesell
255395,1,James Sweeney
232942,1,Baek Sang-Hoon
45225,1,Dan Gilroy
262193,1,Trisha Ziff
51557,1,David Pastor
51559,1,Àlex Pastor
606531,1,Hayato Date
1656118,1,Jan-Peter Horns
287456,1,Mahmoud Kamel
16731,1,Craig Brewer
1435320,1,Jade Sandberg Wallis
1509187,1,Sue Kim
971813,1,Ulrike Kofler
34413,1,Gillian Robespierre
1911414,1,Emma Sullivan
337575,1,Lee Hyung-min
326715,1,Elisa Fuksas
2163,1,George Clooney
1980093,1,Ding ZiGuang
881504,1,Kim Yong-wan
167882,1,Newton I. Aduaka
1236254,1,Ahmad Awwad
381265,1,Mohamed Yassin
236127,1,Amr Arafa
172843,1,P. Vasu
212039,1,Josef Fares
2311512,1,Ahmed Saleh
386499,1,Takahiro Imamura
376071,1,Atsuji Shimizu
396613,1,Jean Duval
396615,1,Dave Borthwick
49519,1,Martin Wood
1230671,1,Anissa Bonnefont
319878,1,Mika Ninagawa
50405,1,Keoni Waxman
2964,1,David Fincher
979709,1,Leila Sy
1232873,1,Domenico Emanuele de Feudis
36618,1,Michael Dowse
257475,1,Chandra Liow
1195748,1,Pawo Choyning Dorji
1420663,1,Jeon Chang-geun
1173334,1,Camille Shooshani
93629,1,Antonio Campos
61161,1,Jalil Lespert
160044,1,Louie Schwartzberg
1415526,1,Leslye Davis
1415023,1,Catrin Einhorn
667585,1,Taylor Morden
1239937,1,Victor Gatonye
201464,1,Michael Govier
589225,1,Will McCormack
839165,1,Elisabeth Vogler
300417,1,Sam Feder
65541,1,Edoardo Ponti
1942169,1,Chin Jung Chang
108483,1,Laura Terruso
271112,1,Eric Notarnicola
1622332,1,Nam Geon
1182829,1,Ka-Lam Chan
446576,1,Steve Cheng
38631,1,Vlad Yudin
357641,1,Denis Rovira van Boekholt
60167,1,Jang Jae-hyun
1218540,1,Elise Duran
185243,1,Aditya Vikram Sengupta
396614,1,Frank Passingham
1705749,1,Han Hee
69049,1,Vikram Bhatt
235458,1,Sundar C
1590430,1,Siddharth P. Malhotra
44761,1,Benny Chan
69508,1,Vijay Lalwani
70344,1,Vivek Agnihotri
353148,1,Anusha Rizvi
991826,1,Lee Sang-yeob
326685,1,Max McGuire
846853,1,Rachel Mason
2219991,1,Steven Rinella
427035,1,Adi Barash
427036,1,Ruthie Shatz
1754286,1,Han Hyun-hee
637480,1,Kang Il-soo
1008658,1,Geno McDermott
426760,1,Ruchi Narain
23219,1,Isabel Coixet
619995,1,Lee Myung-woo
1538978,1,Ángel Gómez Hernández
20576,1,Andrea Di Stefano
331092,1,Goran Kapetanović
16300,1,Natasha Lyonne
25504,1,Jeff Baena
239146,1,Eva Orner
295415,1,Cüneyt Kaya
681165,1,Kery James
1575679,1,Kim Min-gyeong
1383561,1,Chris Bolan
4096,1,Spike Jonze
180215,1,Doug Shultz
1891,1,Clark Johnson
448862,1,Randa Chahal Sabbag
69466,1,Benz Kong To-Hoi
140378,1,Pang Ho-cheung
1124968,1,Janja Glogovac
21705,1,Kevin Rodney Sullivan
808171,1,Cristina Costantini
1179933,1,Kareem Tabsch
1340705,1,Cho Nam-guk
114227,1,Jan Peter
160681,1,Georg Tschurtschenthaler
91394,1,Julien War
91393,1,Rémy Four
86520,1,Justin Baldoni
19896,1,Henry Joost
342062,1,Tim Neeves
182854,1,Joe Robert Cole
347103,1,Kelly Duane de la Vega
227668,1,Nely Reguera
291719,1,Inma Torrente
30456,1,John R. Leonetti
55184,1,Cory Edwards
119990,1,Pablo Agüero
253546,1,Lingo Hsieh
1363145,1,Yoshiyuki Okada
1439225,1,Takeru Nakajima
2407536,1,Seo Jae-ho
2358231,1,Jo Hyun-joo
79437,1,Bobby Moresco
333164,1,Stuart Sender
32023,1,Lee Jeong-beom
395972,1,Kepa Sojo
2085144,1,Yu Chung Chung
232677,1,Igor Gotesman
140269,1,Marvin Kren
22234,1,Dean Craig
297630,1,Francis Whately
1729834,1,Jan Belcl
1235112,1,Masahito Kobayashi
47749,1,Keith Scholey
1382446,1,Jonathan Hughes
35602,1,Alastair Fothergill
30820,1,Jim Mickle
258697,1,Al Campbell
1118042,1,Alice Mathias
19895,1,Ariel Schulman
117114,1,Coodie Simmons
117115,1,Chike Ozah
1714680,1,AlexxMedia
1353965,1,Farah Nabulsi
734964,1,Alexandre Laurent
958590,1,Srivinay Salian
898837,1,Abhijit Kokate
316403,1,Nicole Newnham
1273453,1,James Lebrecht
173881,1,Matthias Temmermans
270481,1,Bent-Jorgen Perlmutt
1610262,1,Radha Blank
64614,1,María Ripoll
194071,1,Rodrigo Reyes
247479,1,Teng Huatao
